,Unnamed: 0.1,Unnamed: 0,Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
9111,9111,325699,1344859860,11.72,11.98,11.72,11.98,100.0,1186.552727,11.86552727
9112,9112,325702,1344860040,11.85,11.85,11.85,11.85,1.11308017,13.190000015,11.85
9113,9113,325718,1344861000,11.85,11.85,11.85,11.85,20.56033755,243.63999997,11.85
9114,9114,325727,1344861540,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9115,9115,325728,1344861600,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9116,9116,325729,1344861660,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9117,9117,325731,1344861780,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9118,9118,325732,1344861840,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9119,9119,325733,1344861900,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9120,9120,325734,1344861960,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9121,9121,325736,1344862080,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9122,9122,325737,1344862140,11.72,11.72,11.72,11.72,0.2,2.344,11.72
9123,9123,325738,1344862200,11.72,11.72,11.72,11.72,1.0,11.72,11.72
9124,9124,325755,1344863220,11.76,11.76,11.76,11.76,2.0,23.52,11.76
9125,9125,325761,1344863580,11.83,11.83,11.83,11.83,103.0,1218.49,11.83
9126,9126,325849,1344868860,11.6,11.6,11.6,11.6,12.5734757,145.85231812,11.6
9127,9127,325860,1344869520,11.5,11.77,11.5,11.77,18.53966908,214.92296754,11.592599987
9128,9128,325861,1344869580,11.77,11.77,11.77,11.77,12.86207571,151.38663111,11.77
9129,9129,325862,1344869640,11.77,11.78,11.77,11.77,21.03464,247.5880592,11.770491874
9130,9130,325863,1344869700,11.77,11.77,11.77,11.77,30.0,353.1,11.77
9131,9131,325864,1344869760,11.77,11.77,11.77,11.77,12.25092504,144.19338772,11.77
9132,9132,325865,1344869820,11.77,11.77,11.77,11.77,23.0204,270.950108,11.77
9133,9133,325866,1344869880,11.77,11.77,11.77,11.77,20.0,235.4,11.77
9134,9134,325867,1344869940,11.77,11.77,11.77,11.77,5.03069516,59.211282033,11.77
9135,9135,325876,1344870480,11.48,11.48,11.48,11.48,12.46062006,143.04791829,11.48
9136,9136,325877,1344870540,11.48,11.48,11.48,11.48,15.0,172.2,11.48
9137,9137,325887,1344871140,11.62,11.62,11.62,11.62,0.17391304,2.0208695248,11.62
9138,9138,325888,1344871200,11.72,11.72,11.72,11.72,8.13925502,95.392068834,11.72
9139,9139,325914,1344872760,11.72,11.72,11.72,11.72,16.98293515,199.03999996,11.72
9140,9140,325917,1344872940,11.86,11.86,11.86,11.86,11.91821248,141.35000001,11.86
9141,9141,325920,1344873120,11.47,11.47,11.47,11.47,10.0239,114.974133,11.47
9142,9142,325924,1344873360,11.46,11.46,11.4,11.4,100.0,1142.186304,11.42186304
9143,9143,325926,1344873480,11.47,11.47,11.47,11.47,29.9761,343.825867,11.47
9144,9144,325928,1344873600,11.85,11.85,11.85,11.85,124.1,1470.585,11.85
9145,9145,325929,1344873660,11.85,11.85,11.85,11.85,23.75759393,281.52748807,11.85
9146,9146,325930,1344873720,11.85,11.85,11.85,11.85,20.0,237.0,11.85
9147,9147,325931,1344873780,11.85,11.85,11.85,11.85,22.93734278,271.80751194,11.85
9148,9148,325937,1344874140,11.85,11.85,11.85,11.85,52.94294068,627.37384706,11.85
9149,9149,325938,1344874200,11.85,11.85,11.85,11.85,19.89714766,235.78119977,11.85
9150,9150,325939,1344874260,11.85,11.85,11.85,11.85,20.13042313,238.54551409,11.85
9151,9151,325940,1344874320,11.85,11.85,11.85,11.85,10.527101,124.74614685,11.85
9152,9152,325941,1344874380,11.85,11.85,11.85,11.85,17.78941645,210.80458493,11.85
9153,9153,325942,1344874440,11.85,11.85,11.85,11.85,20.0,237.0,11.85
9154,9154,325943,1344874500,11.85,11.85,11.85,11.85,20.0,237.0,11.85
9155,9155,325944,1344874560,11.85,11.85,11.85,11.85,6.05825641,71.790338459,11.85
9156,9156,325945,1344874620,11.85,11.85,11.85,11.85,115.4087466,1367.5936472,11.85
9157,9157,325946,1344874680,11.85,11.85,11.85,11.85,10.0,118.5,11.85
9158,9158,325947,1344874740,11.85,11.85,11.85,11.85,30.0,355.5,11.85
9159,9159,325948,1344874800,11.9,11.9,11.9,11.9,26.5602,316.06638,11.9
9160,9160,325949,1344874860,11.9,11.9,11.9,11.9,20.0,238.0,11.9
9161,9161,325950,1344874920,11.9,11.9,11.9,11.9,22.68,269.892,11.9
9162,9162,325951,1344874980,11.9,11.9,11.9,11.9,38.78843917,461.58242612,11.9
9163,9163,325953,1344875100,11.9,11.9,11.9,11.9,0.9,10.71,11.9
9164,9164,325956,1344875280,11.9,11.9,11.9,11.9,16.35,194.565,11.9
9165,9165,325958,1344875400,11.9,11.9,11.85,11.85,148.60106156,1768.3441937,11.899943212
9166,9166,325965,1344875820,11.75,11.75,11.75,11.75,5.0,58.75,11.75
9167,9167,325973,1344876300,11.68,11.68,11.68,11.68,11.92623433,139.29841697,11.68
9168,9168,325997,1344877740,11.74,11.74,11.74,11.74,11.93013435,140.05977727,11.74
9169,9169,325998,1344877800,11.63,11.63,11.63,11.63,55.7,647.791,11.63
9170,9170,326005,1344878220,11.63,11.63,11.63,11.63,0.17196904,1.9999999352,11.63
9171,9171,326033,1344879900,11.67,11.67,11.67,11.67,2.0,23.34,11.67
9172,9172,326039,1344880260,11.67,11.67,11.67,11.67,12.965,151.30155,11.67
9173,9173,326057,1344881340,11.51,11.51,11.51,11.51,1.59453556,18.353104296,11.51
9174,9174,326059,1344881460,11.52,11.52,11.52,11.52,2.69231639,31.015484813,11.52
9175,9175,326091,1344883380,11.53,11.53,11.53,11.53,2.17,25.0201,11.53
9176,9176,326104,1344884160,11.53,11.53,11.53,11.53,12.01,138.4753,11.53
9177,9177,326115,1344884820,11.51,11.51,11.51,11.51,27.99,322.1649,11.51
9178,9178,326119,1344885060,11.56,11.56,11.55,11.55,4.8,55.465590373,11.555331328
9179,9179,326136,1344886080,11.56,11.57,11.56,11.57,3.43115306,39.672850532,11.562541757
9180,9180,326143,1344886500,11.58,11.58,11.58,11.58,2.49212401,28.858796036,11.58
9181,9181,326177,1344888540,11.6,11.6,11.6,11.6,17.55463329,203.63374616,11.6
9182,9182,326178,1344888600,11.6,11.6,11.6,11.6,2.47245342,28.680459672,11.6
9183,9183,326186,1344889080,11.63,11.63,11.63,11.63,0.17376194,2.0208513622,11.63
9184,9184,326218,1344891000,11.6,11.6,11.6,11.6,46.01,533.716,11.6
9185,9185,326287,1344895140,11.67,11.67,11.67,11.67,4.0,46.68,11.67
9186,9186,326331,1344897780,11.68,11.72,11.68,11.72,2.0,23.433079585,11.716539792
9187,9187,326332,1344897840,11.72,11.72,11.72,11.72,1.0,11.72,11.72
9188,9188,326333,1344897900,11.72,11.72,11.72,11.72,1.16723549,13.679999943,11.72
9189,9189,326341,1344898380,11.72,11.75,11.72,11.75,7.52368138,88.351814845,11.743162739
9190,9190,326344,1344898560,11.85,11.85,11.85,11.85,0.0989,1.171965,11.85
9191,9191,326345,1344898620,11.85,11.85,11.85,11.85,0.0989,1.171965,11.85
9192,9192,326362,1344899640,11.89,11.89,11.89,11.89,16.47434819,195.87999998,11.89
9193,9193,326415,1344902820,11.9,11.9,11.9,11.9,25.0,297.5,11.9
9194,9194,326418,1344903000,11.86,11.86,11.86,11.86,2.74957841,32.609999943,11.86
9195,9195,326477,1344906540,11.85,11.85,11.85,11.85,14.41294632,170.79341389,11.85
9196,9196,326544,1344910560,11.82,11.82,11.82,11.82,4.83935538,57.201180592,11.82
9197,9197,326579,1344912660,11.97,12.0,11.97,12.0,22.9,274.69481013,11.995406556
9198,9198,326598,1344913800,11.88,11.88,11.88,11.88,9.0,106.92,11.88
9199,9199,326658,1344917400,11.87,11.87,11.87,11.87,0.16849199,1.9999999213,11.87
9200,9200,326718,1344921000,11.87,11.87,11.87,11.87,0.16849199,1.9999999213,11.87
9201,9201,326732,1344921840,11.81,11.81,11.81,11.81,1.03,12.1643,11.81
9202,9202,326736,1344922080,11.85,11.85,11.85,11.85,4.00519485,47.461558973,11.85
9203,9203,326767,1344923940,11.95,11.95,11.95,11.95,2.10740069,25.183438245,11.95
9204,9204,326779,1344924660,11.85,11.98,11.85,11.98,20.4851363,245.22802539,11.971022394
9205,9205,326839,1344928260,11.89,11.89,11.89,11.89,1.0,11.89,11.89
9206,9206,326861,1344929580,11.98,11.98,11.98,11.98,10.17445743,121.89000001,11.98
9207,9207,326884,1344930960,11.97,11.97,11.97,11.97,24.93817878,298.51,11.97
9208,9208,326891,1344931380,11.98,11.98,11.98,11.98,1.02170283,12.239999903,11.98
9209,9209,326911,1344932580,11.98,11.98,11.98,11.98,16.00500835,191.74000003,11.98
9210,9210,326934,1344933960,11.98,11.98,11.98,11.98,4.0918197,49.020000006,11.98
9211,9211,326945,1344934620,11.97,11.98,11.97,11.98,8.184,98.02354957,11.977462069
9212,9212,326954,1344935160,11.97,11.97,11.97,11.97,8.06683375,96.559999988,11.97
9213,9213,326960,1344935520,11.95,11.95,11.95,11.95,10.5627615,126.22499993,11.95
9214,9214,326992,1344937440,11.97,11.97,11.97,11.97,5.07101086,60.699999994,11.97
9215,9215,326993,1344937500,11.97,11.97,11.97,11.97,2.19715957,26.300000053,11.97
9216,9216,326994,1344937560,11.97,11.98,11.97,11.98,12.798,153.3177217,11.979818855
9217,9217,327009,1344938460,11.98,11.98,11.98,11.98,47.34223706,567.15999998,11.98
9218,9218,327051,1344940980,11.98,11.98,11.98,11.98,9.974,119.48852,11.98
9219,9219,327054,1344941160,11.98,11.98,11.98,11.98,17.022,203.92356,11.98
9220,9220,327056,1344941280,11.98,11.98,11.98,11.98,3.927,47.04546,11.98
9221,9221,327058,1344941400,11.98,11.98,11.98,11.98,4.797,57.46806,11.98
9222,9222,327060,1344941520,11.98,11.98,11.98,11.98,5.37159251,64.35167827,11.98
9223,9223,327061,1344941580,11.99,11.99,11.99,11.99,4.34217883,52.062724172,11.99
9224,9224,327062,1344941640,12.0,12.0,12.0,12.0,9.954,119.448,12.0
9225,9225,327064,1344941760,12.0,12.0,12.0,12.0,16.14933333,193.79199996,12.0
9226,9226,327066,1344941880,12.0,12.0,12.0,12.0,11.68416666,140.20999992,12.0
9227,9227,327067,1344941940,12.0,12.0,12.0,12.0,7.44,89.28,12.0
9228,9228,327069,1344942060,12.0,12.0,12.0,12.0,2.492,29.904,12.0
9229,9229,327070,1344942120,12.0,12.0,12.0,12.0,8.445,101.34,12.0
9230,9230,327071,1344942180,12.0,12.0,12.0,12.0,29.16166666,349.93999992,12.0
9231,9231,327072,1344942240,12.0,12.0,12.0,12.0,0.76583333,9.18999996,12.0
9232,9232,327073,1344942300,12.0,12.0,12.0,12.0,14.982,179.784,12.0
9233,9233,327074,1344942360,12.0,12.0,12.0,12.0,20.011,240.132,12.0
9234,9234,327076,1344942480,12.0,12.0,12.0,12.0,4.007,48.084,12.0
9235,9235,327077,1344942540,12.0,12.0,12.0,12.0,7.44,89.28,12.0
9236,9236,327079,1344942660,12.0,12.0,12.0,12.0,12.468,149.616,12.0
9237,9237,327080,1344942720,12.0,12.0,12.0,12.0,9.954,119.448,12.0
9238,9238,327082,1344942840,12.0,12.0,12.0,12.0,7.13283333,85.59399996,12.0
9239,9239,327084,1344942960,12.0,12.0,12.0,12.0,25.04,300.48,12.0
9240,9240,327086,1344943080,12.0,12.0,12.0,12.0,5.931,71.172,12.0
9241,9241,327130,1344945720,12.0,12.0,12.0,12.0,1.3220458,15.8645496,12.0
9242,9242,327133,1344945900,12.11,12.12,12.11,12.12,20.0,242.273,12.11365
9243,9243,327134,1344945960,12.12,12.12,12.12,12.12,1.7,20.604,12.12
9244,9244,327135,1344946020,12.14,12.15,12.14,12.15,30.3,368.012,12.145610561
9245,9245,327137,1344946140,12.16,12.16,12.16,12.16,16.8,204.288,12.16
9246,9246,327139,1344946260,12.16,12.16,12.16,12.16,0.57,6.9312,12.16
9247,9247,327141,1344946380,12.18,12.18,12.18,12.18,1.19704433,14.579999939,12.18
9248,9248,327149,1344946860,12.18,12.18,12.18,12.18,10.06141215,122.54799999,12.18
9249,9249,327154,1344947160,12.18,12.18,12.18,12.18,9.86206896,120.11999993,12.18
9250,9250,327194,1344949560,12.18,12.18,12.18,12.18,14.29,174.0522,12.18
9251,9251,327223,1344951300,12.18,12.18,12.18,12.18,9.69704433,118.10999994,12.18
9252,9252,327240,1344952320,12.19,12.19,12.19,12.19,6.03199344,73.530000034,12.19
9253,9253,327261,1344953580,12.19,12.19,12.19,12.19,0.2509,3.058471,12.19
9254,9254,327267,1344953940,12.05,12.05,12.05,12.05,6.039246,72.7729143,12.05
9255,9255,327269,1344954060,12.05,12.05,12.05,12.05,7.960754,95.9270857,12.05
9256,9256,327306,1344956280,12.04,12.04,12.03,12.03,22.88808753,275.49408545,12.036570774
9257,9257,327319,1344957060,12.0,12.0,12.0,12.0,10.9,130.8,12.0
9258,9258,327320,1344957120,12.0,12.0,12.0,12.0,20.1,241.2,12.0
9259,9259,327321,1344957180,12.0,12.0,12.0,12.0,30.1,361.2,12.0
9260,9260,327325,1344957420,12.0,12.0,12.0,12.0,3.6,43.2,12.0
9261,9261,327385,1344961020,12.0,12.0,12.0,12.0,6.19826959,74.37923508,12.0
9262,9262,327397,1344961740,12.0,12.0,12.0,12.0,30.64166667,367.70000004,12.0
9263,9263,327426,1344963480,11.98,11.98,11.98,11.98,102.3706177,1226.4,11.98
9264,9264,327435,1344964020,11.99,12.0,11.99,12.0,568.53006374,6821.9107649,11.999208485
9265,9265,327443,1344964500,11.98,11.98,11.98,11.98,2.49500527,29.890163135,11.98
9266,9266,327444,1344964560,12.0,12.0,12.0,12.0,45.0,540.0,12.0
9267,9267,327452,1344965040,12.02,12.02,12.02,12.02,2.4161984,29.042704768,12.02
9268,9268,327454,1344965160,12.03,12.04,12.03,12.04,14.944,179.7807881,12.030298989
9269,9269,327459,1344965460,12.04,12.04,12.04,12.04,6.8007856,81.881458624,12.04
9270,9270,327463,1344965700,12.05,12.05,12.05,12.05,3.45311203,41.609999962,12.05
9271,9271,327488,1344967200,12.05,12.05,12.05,12.05,2.54144037,30.624356458,12.05
9272,9272,327514,1344968760,12.05,12.05,12.05,12.05,1.2530428,15.09916574,12.05
9273,9273,327519,1344969060,12.06,12.06,12.06,12.06,39.2012607,472.76720404,12.06
9274,9274,327564,1344971760,12.03,12.03,12.03,12.03,1.47576262,17.753424319,12.03
9275,9275,327598,1344973800,12.03,12.03,12.03,12.03,6.16,74.1048,12.03
9276,9276,327650,1344976920,12.06,12.06,12.06,12.06,7.35711246,88.726776268,12.06
9277,9277,327661,1344977580,12.17,12.17,12.17,12.17,0.88824979,10.809999944,12.17
9278,9278,327690,1344979320,12.18,12.18,12.18,12.18,16.33825944,198.99999998,12.18
9279,9279,327715,1344980820,12.08,12.08,12.08,12.08,2.0,24.16,12.08
9280,9280,327721,1344981180,12.19,12.19,12.19,12.19,66.7759,813.998221,12.19
9281,9281,327722,1344981240,12.2,12.3,12.2,12.3,210.0,2571.37,12.244619048
9282,9282,327728,1344981600,12.29,12.29,12.29,12.29,15.1,185.579,12.29
9283,9283,327742,1344982440,12.29,12.29,12.29,12.29,13.6,167.144,12.29
9284,9284,327743,1344982500,12.29,12.3,12.29,12.3,32.3,397.057,12.292786378
9285,9285,327744,1344982560,12.24,12.25,12.24,12.25,7.6504348,93.6698263,12.243725847
9286,9286,327863,1344989700,12.13,12.13,12.13,12.13,216.4,2624.932,12.13
9287,9287,327864,1344989760,12.13,12.13,12.13,12.13,27.7,336.001,12.13
9288,9288,327881,1344990780,12.13,12.13,12.13,12.13,9.0,109.17,12.13
9289,9289,327920,1344993120,12.27,12.27,12.27,12.27,9.0,110.43,12.27
9290,9290,328165,1345007820,12.21,12.21,12.21,12.21,60.0,732.6,12.21
9291,9291,328273,1345014300,12.21,12.21,12.21,12.21,26.26159,320.6540139,12.21
9292,9292,328332,1345017840,12.21,12.21,12.21,12.21,43.5,531.135,12.21
9293,9293,328354,1345019160,12.42,12.42,12.42,12.42,3.4353,42.666426,12.42
9294,9294,328355,1345019220,12.42,12.42,12.42,12.42,1.4414,17.902188,12.42
9295,9295,328483,1345026900,12.29,12.29,12.29,12.29,10.0,122.9,12.29
9296,9296,328508,1345028400,12.31,12.31,12.31,12.31,40.0,492.4,12.31
9297,9297,328518,1345029000,12.31,12.31,12.29,12.29,24.0,295.311,12.304625
9298,9298,328521,1345029180,12.3,12.3,12.3,12.3,49.5,608.85,12.3
9299,9299,328523,1345029300,12.3,12.3,12.3,12.3,2.45353792,30.178516416,12.3
9300,9300,328525,1345029420,12.3,12.3,12.3,12.3,13.0,159.9,12.3
9301,9301,328536,1345030080,12.4,12.4,12.4,12.4,1.48711106,18.440177144,12.4
9302,9302,328544,1345030560,12.48,12.48,12.48,12.48,5.85977564,73.129999987,12.48
9303,9303,328547,1345030740,12.48,12.48,12.48,12.48,4.39930856,54.903370829,12.48
9304,9304,328551,1345030980,12.49,12.49,12.49,12.49,1.834,22.90666,12.49
9305,9305,328558,1345031400,12.49,12.49,12.49,12.49,0.166,2.07334,12.49
9306,9306,328569,1345032060,12.78,12.78,12.78,12.78,1.88497652,24.089999926,12.78
9307,9307,328583,1345032900,12.57,12.57,12.57,12.57,11.84592258,148.90324683,12.57
9308,9308,328594,1345033560,12.49,12.49,12.49,12.49,2.36918452,29.591114655,12.49
9309,9309,328595,1345033620,12.44,12.44,12.44,12.44,2.36918452,29.472655429,12.44
9310,9310,328596,1345033680,12.43,12.43,12.43,12.43,13.41570838,166.75725516,12.43
9311,9311,328615,1345034820,12.44,12.44,12.44,12.44,0.462118,5.74874792,12.44
9312,9312,328633,1345035900,12.67,12.67,12.67,12.67,9.429,119.46543,12.67
9313,9313,328636,1345036080,12.67,12.67,12.67,12.67,47.534,602.25578,12.67
9314,9314,328660,1345037520,12.46,12.68,12.46,12.68,14.426,179.80996691,12.464298274
9315,9315,328672,1345038240,12.43,12.43,12.43,12.43,3.0,37.29,12.43
9316,9316,328686,1345039080,12.67,12.67,12.67,12.67,2.761,34.98187,12.67
9317,9317,328768,1345044000,12.51,12.51,12.51,12.51,11.84913629,148.23269499,12.51
9318,9318,328783,1345044900,12.48,12.48,12.48,12.48,10.0,124.8,12.48
9319,9319,328789,1345045260,12.48,12.48,12.45,12.45,20.0,249.53361535,12.476680768
9320,9320,328796,1345045680,12.5,12.5,12.5,12.5,1.0,12.5,12.5
9321,9321,328807,1345046340,12.5,12.54,12.5,12.54,14.0,175.2,12.514285714
9322,9322,328814,1345046760,12.6,12.6,12.6,12.6,15.0,189.0,12.6
9323,9323,328822,1345047240,12.6,12.6,12.6,12.6,15.0,189.0,12.6
9324,9324,328823,1345047300,12.56,12.56,12.56,12.56,1.58189164,19.868558998,12.56
9325,9325,328824,1345047360,12.68,12.68,12.68,12.68,2.4,30.432,12.68
9326,9326,328825,1345047420,12.69,12.69,12.69,12.69,10.6,134.514,12.69
9327,9327,328826,1345047480,12.69,12.69,12.69,12.69,0.1,1.269,12.69
9328,9328,328827,1345047540,12.69,12.7,12.69,12.7,94.08,1194.723,12.69901148
9329,9329,328828,1345047600,12.69,12.69,12.69,12.69,8.2,104.058,12.69
9330,9330,328831,1345047780,12.69,12.7,12.69,12.7,17.5,222.096,12.6912
9331,9331,328832,1345047840,12.69,12.69,12.69,12.69,6.5,82.485,12.69
9332,9332,328833,1345047900,12.69,12.7,12.69,12.7,12.0,152.307,12.69225
9333,9333,328834,1345047960,12.69,12.7,12.69,12.7,13.3,168.827,12.693759398
9334,9334,328841,1345048380,12.72,12.72,12.72,12.72,148.37106,1887.2798832,12.72
9335,9335,328849,1345048860,12.69,12.69,12.69,12.69,3.5,44.415,12.69
9336,9336,328884,1345050960,12.57,12.57,12.57,12.57,3.5,43.995,12.57
9337,9337,328886,1345051080,12.57,12.59,12.57,12.59,117.90323673,1482.2145131,12.571448878
9338,9338,328890,1345051320,12.61,12.61,12.61,12.61,94.0,1185.34,12.61
9339,9339,328945,1345054620,12.6,12.6,12.6,12.6,7.2,90.72,12.6
9340,9340,328973,1345056300,12.62,12.62,12.62,12.62,7.1104116,89.733394392,12.62
9341,9341,328986,1345057080,12.62,12.62,12.62,12.62,0.96,12.1152,12.62
9342,9342,329001,1345057980,12.64,12.65,12.64,12.65,65.35693511,826.25522914,12.642196697
9343,9343,329011,1345058580,12.66,12.66,12.66,12.66,76.0,962.16,12.66
9344,9344,329051,1345060980,12.66,12.66,12.66,12.66,0.3,3.798,12.66
9345,9345,329062,1345061640,12.68,12.68,12.68,12.68,27.93192,354.1767456,12.68
9346,9346,329070,1345062120,12.86,12.86,12.86,12.86,9.53032659,122.55999995,12.86
9347,9347,329088,1345063200,12.68,12.68,12.68,12.68,2.09676318,26.586957122,12.68
9348,9348,329099,1345063860,12.81,12.81,12.81,12.81,45.0,576.45,12.81
9349,9349,329171,1345068180,12.88,13.0,12.88,13.0,37.46099474,486.55293162,12.98825445
9350,9350,329193,1345069500,12.73,12.73,12.73,12.73,27.0,343.71,12.73
9351,9351,329197,1345069740,13.2,13.2,13.2,13.2,5.0,66.0,13.2
9352,9352,329258,1345073400,13.01,13.01,13.01,13.01,2.0,26.02,13.01
9353,9353,329297,1345075740,13.14,13.14,13.14,13.14,4.0,52.56,13.14
9354,9354,329311,1345076580,13.2,13.2,13.2,13.2,5.0,66.0,13.2
9355,9355,329330,1345077720,13.25,13.25,13.25,13.25,1.0,13.25,13.25
9356,9356,329409,1345082460,13.2,13.2,13.2,13.2,10.0,132.0,13.2
9357,9357,329410,1345082520,13.17,13.22,13.15,13.15,29.452,388.15544,13.179255738
9358,9358,329416,1345082880,13.1,13.1,13.1,13.1,35.0,458.5,13.1
9359,9359,329425,1345083420,13.07,13.07,13.07,13.07,6.48584369,84.769977028,13.07
9360,9360,329426,1345083480,13.07,13.07,13.07,13.07,49.95967187,652.97291134,13.07
9361,9361,329427,1345083540,13.07,13.07,13.07,13.07,1.38,18.0366,13.07
9362,9362,329428,1345083600,13.07,13.07,13.07,13.07,82.17448444,1074.0205116,13.07
9363,9363,329442,1345084440,13.0,13.0,13.0,13.0,2.0,26.0,13.0
9364,9364,329467,1345085940,13.0,13.0,13.0,13.0,1.53338478,19.93400214,13.0
9365,9365,329485,1345087020,12.75,12.75,12.75,12.75,4.56660923,58.224267682,12.75
9366,9366,329486,1345087080,13.08,13.08,13.08,13.08,2.8,36.624,13.08
9367,9367,329487,1345087140,13.08,13.08,13.08,13.08,2.14495413,28.05600002,13.08
9368,9368,329512,1345088640,12.85,12.85,12.85,12.85,14.31098,183.896093,12.85
9369,9369,329514,1345088760,12.9,12.9,12.9,12.9,15.0,193.5,12.9
9370,9370,329519,1345089060,13.01,13.01,13.01,13.01,13.07862,170.1528462,13.01
9371,9371,329550,1345090920,13.05,13.05,13.05,13.05,9.1914,119.94777,13.05
9372,9372,329551,1345090980,13.07,13.07,13.07,13.07,19.419,253.80633,13.07
9373,9373,329552,1345091040,13.08,13.1,13.08,13.1,23.76461955,311.27361702,13.098194834
9374,9374,329553,1345091100,13.13,13.13,13.13,13.13,3.64959634,47.919199944,13.13
9375,9375,329556,1345091280,13.1,13.1,12.78,12.78,4.53538045,57.973483895,12.782496316
9376,9376,329572,1345092240,13.02,13.02,13.02,13.02,0.6,7.812,13.02
9377,9377,329573,1345092300,13.02,13.02,13.02,13.02,0.4,5.208,13.02
9378,9378,329578,1345092600,13.17,13.17,13.17,13.17,1.937,25.51029,13.17
9379,9379,329631,1345095780,13.21,13.21,13.21,13.21,1.53,20.2113,13.21
9380,9380,329642,1345096440,13.22,13.22,13.22,13.22,7.14145234,94.409999935,13.22
9381,9381,329654,1345097160,13.22,13.22,13.22,13.22,2.30332829,30.449999994,13.22
9382,9382,329708,1345100400,13.22,13.22,13.22,13.22,0.00721937,0.0954400714,13.22
9383,9383,329717,1345100940,13.22,13.22,13.22,13.22,1.24560923,16.466954021,13.22
9384,9384,329719,1345101060,13.25,13.25,13.25,13.25,9.16075471,121.37999991,13.25
9385,9385,329737,1345102140,13.25,13.25,13.25,13.25,6.0,79.5,13.25
9386,9386,329741,1345102380,13.25,13.25,13.25,13.25,35.83924529,474.87000009,13.25
9387,9387,329750,1345102920,13.44,13.44,13.44,13.44,9.06473214,121.82999996,13.44
9388,9388,329760,1345103520,13.25,13.25,13.25,13.25,12.64,167.48,13.25
9389,9389,329770,1345104120,13.25,13.25,13.25,13.25,30.0,397.5,13.25
9390,9390,329803,1345106100,13.25,13.25,13.25,13.25,21.06,279.045,13.25
9391,9391,329806,1345106280,13.43,13.43,13.43,13.43,12.70067014,170.56999998,13.43
9392,9392,329833,1345107900,13.44,13.44,13.44,13.44,27.19449047,365.49395192,13.44
9393,9393,329844,1345108560,13.41,13.41,13.41,13.41,44.972,603.07452,13.41
9394,9394,329863,1345109700,13.43,13.43,13.43,13.43,2.12807148,28.579999976,13.43
9395,9395,329906,1345112280,13.08,13.08,13.08,13.08,2.0,26.16,13.08
9396,9396,329917,1345112940,13.41,13.41,13.41,13.41,8.859,118.79919,13.41
9397,9397,329918,1345113000,13.41,13.41,13.41,13.41,8.411,112.79151,13.41
9398,9398,329920,1345113120,13.41,13.41,13.41,13.41,8.859,118.79919,13.41
9399,9399,329922,1345113240,13.41,13.41,13.41,13.41,1.967,26.37747,13.41
9400,9400,329924,1345113360,13.41,13.41,13.41,13.41,8.859,118.79919,13.41
9401,9401,329926,1345113480,13.41,13.41,13.41,13.41,2.862,38.37942,13.41
9402,9402,329927,1345113540,13.41,13.41,13.41,13.41,1.699,22.78359,13.41
9403,9403,329929,1345113660,13.41,13.41,13.41,13.41,8.859,118.79919,13.41
9404,9404,329930,1345113720,13.41,13.41,13.41,13.41,9.932,133.18812,13.41
9405,9405,329931,1345113780,13.35,13.35,13.35,13.35,18.2,242.97,13.35
9406,9406,329932,1345113840,13.4,13.4,13.4,13.4,1.699,22.7666,13.4
9407,9407,329933,1345113900,13.4,13.4,13.4,13.4,8.953,119.9702,13.4
9408,9408,329934,1345113960,13.4,13.4,13.4,13.4,8.865,118.791,13.4
9409,9409,329935,1345114020,13.4,13.4,13.4,13.4,7.521,100.7814,13.4
9410,9410,329937,1345114140,13.4,13.4,13.4,13.4,17.822,238.8148,13.4
9411,9411,329938,1345114200,13.4,13.4,13.4,13.4,4.834,64.7756,13.4
9412,9412,329939,1345114260,13.4,13.4,13.4,13.4,1.879,25.1786,13.4
9413,9413,329940,1345114320,13.4,13.4,13.4,13.4,12.3900597,166.02679998,13.4
9414,9414,329941,1345114380,13.4,13.4,13.4,13.4,7.0,93.8,13.4
9415,9415,329946,1345114680,13.4,13.4,13.4,13.4,23.544,315.4896,13.4
9416,9416,329949,1345114860,13.4,13.4,13.4,13.4,36.37014925,487.35999995,13.4
9417,9417,329971,1345116180,13.3,13.3,13.28,13.28,15.96034548,212.22738797,13.297167548
9418,9418,329978,1345116600,13.27,13.27,13.27,13.27,11.52816719,152.97877861,13.27
9419,9419,329983,1345116900,13.27,13.27,13.27,13.27,5.50866616,73.099999943,13.27
9420,9420,329991,1345117380,13.27,13.27,13.27,13.27,5.50866616,73.099999943,13.27
9421,9421,330005,1345118220,13.22,13.22,13.22,13.22,9.47930904,125.31646551,13.22
9422,9422,330008,1345118400,13.27,13.27,13.27,13.27,11.47565256,152.28190947,13.27
9423,9423,330022,1345119240,13.27,13.27,13.27,13.27,39.03518231,517.99686925,13.27
9424,9424,330030,1345119720,13.35,13.35,13.35,13.35,16.02735429,213.96517977,13.35
